127.0.0.1 - - [27/Jan/2022:10:49:17 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [27/Jan/2022:10:49:18 +0900] "GET /project2/ HTTP/1.1" 200 14794
0:0:0:0:0:0:0:1 - - [27/Jan/2022:10:49:18 +0900] "GET /project2/resources/css/event.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Jan/2022:10:49:18 +0900] "GET /project2/resources/css/trade.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Jan/2022:10:49:18 +0900] "GET /project2/resources/css/product.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Jan/2022:10:49:18 +0900] "GET /project2/resources/css/center.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Jan/2022:10:49:18 +0900] "GET /project2/resources/css/header.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Jan/2022:10:49:18 +0900] "GET /project2/resources/css/home.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Jan/2022:10:49:18 +0900] "GET /project2/resources/css/chat.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Jan/2022:10:49:18 +0900] "GET /project2/resources/js/header.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Jan/2022:10:49:18 +0900] "GET /project2/resources/js/trade.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Jan/2022:10:49:18 +0900] "GET /project2/resources/js/home.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Jan/2022:10:49:18 +0900] "GET /project2/resources/js/chat.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Jan/2022:10:49:18 +0900] "GET /project2/resources/css/footer.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Jan/2022:10:49:18 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [27/Jan/2022:10:49:19 +0900] "GET /project2/homeItemList/product_upload/desc HTTP/1.1" 200 456
0:0:0:0:0:0:0:1 - - [27/Jan/2022:10:49:19 +0900] "GET /project2/homeItemList/product_wish_count/desc HTTP/1.1" 200 456
0:0:0:0:0:0:0:1 - - [27/Jan/2022:10:49:21 +0900] "GET /project2/event/eventList HTTP/1.1" 200 16271
0:0:0:0:0:0:0:1 - - [27/Jan/2022:10:49:21 +0900] "GET /project2/resources/js/event.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Jan/2022:10:49:23 +0900] "GET /project2/event/eventList?nowPage=5&cntPerPage=4 HTTP/1.1" 200 16271
0:0:0:0:0:0:0:1 - - [27/Jan/2022:10:49:25 +0900] "GET /project2/event/eventList?nowPage=8&cntPerPage=4 HTTP/1.1" 200 16271
0:0:0:0:0:0:0:1 - - [27/Jan/2022:10:49:27 +0900] "GET /project2/event/eventList?nowPage=9&cntPerPage=4 HTTP/1.1" 200 16271
0:0:0:0:0:0:0:1 - - [27/Jan/2022:10:49:28 +0900] "GET /project2/event/eventList?nowPage=10&cntPerPage=4 HTTP/1.1" 200 15736
0:0:0:0:0:0:0:1 - - [27/Jan/2022:10:49:30 +0900] "GET /project2/event/event_date HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [27/Jan/2022:10:49:33 +0900] "GET /project2/event/eventList?nowPage=11&cntPerPage=4 HTTP/1.1" 200 15736
0:0:0:0:0:0:0:1 - - [27/Jan/2022:10:49:34 +0900] "GET /project2/event/eventList?nowPage=1&cntPerPage=4 HTTP/1.1" 200 16271
0:0:0:0:0:0:0:1 - - [27/Jan/2022:10:49:36 +0900] "GET /project2/event/eventList?nowPage=2&cntPerPage=4 HTTP/1.1" 200 16271
0:0:0:0:0:0:0:1 - - [27/Jan/2022:10:51:21 +0900] "GET /project2/event/event_date HTTP/1.1" 200 15599
0:0:0:0:0:0:0:1 - - [27/Jan/2022:10:51:29 +0900] "GET /project2/event/event_theEnd HTTP/1.1" 200 15985
0:0:0:0:0:0:0:1 - - [27/Jan/2022:10:51:32 +0900] "GET /project2/event/event_theEnd?nowPage=6&cntPerPage=4 HTTP/1.1" 200 15985
0:0:0:0:0:0:0:1 - - [27/Jan/2022:10:51:34 +0900] "GET /project2/event/event_theEnd?nowPage=1&cntPerPage=6 HTTP/1.1" 200 16892
0:0:0:0:0:0:0:1 - - [27/Jan/2022:10:51:37 +0900] "GET /project2/event/event_theEnd?nowPage=1&cntPerPage=8 HTTP/1.1" 200 17860
0:0:0:0:0:0:0:1 - - [27/Jan/2022:10:51:45 +0900] "GET /project2/event/event_search?search_event=%EC%83%88%ED%95%B4 HTTP/1.1" 200 16746
0:0:0:0:0:0:0:1 - - [27/Jan/2022:10:51:47 +0900] "GET /project2/event/event_search?search_event=&nowPage=2 HTTP/1.1" 200 17232
0:0:0:0:0:0:0:1 - - [27/Jan/2022:10:51:50 +0900] "GET /project2/event/event_search?search_event=%EC%83%88%ED%95%B4 HTTP/1.1" 200 16746
0:0:0:0:0:0:0:1 - - [27/Jan/2022:10:51:53 +0900] "GET /project2/event/event_search?search_event=%EC%83%88%ED%95%B4 HTTP/1.1" 200 16746
0:0:0:0:0:0:0:1 - - [27/Jan/2022:10:51:55 +0900] "GET /project2/event/event_search?search_event=&nowPage=2 HTTP/1.1" 200 17232
0:0:0:0:0:0:0:1 - - [27/Jan/2022:10:52:04 +0900] "GET /project2/event/event_search?search_event=%EC%83%88%ED%95%B4 HTTP/1.1" 200 16746
0:0:0:0:0:0:0:1 - - [27/Jan/2022:10:52:08 +0900] "GET /project2/event/event_search?search_event=&nowPage=2 HTTP/1.1" 200 17232
0:0:0:0:0:0:0:1 - - [27/Jan/2022:10:52:14 +0900] "GET /project2/event/event_search?search_event=&nowPage=3 HTTP/1.1" 200 17232
0:0:0:0:0:0:0:1 - - [27/Jan/2022:10:52:16 +0900] "GET /project2/event/event_search?search_event=&nowPage=4 HTTP/1.1" 200 17232
0:0:0:0:0:0:0:1 - - [27/Jan/2022:10:52:24 +0900] "GET /project2/event/event_search?search_event=%EC%83%88%ED%95%B4 HTTP/1.1" 200 16746
0:0:0:0:0:0:0:1 - - [27/Jan/2022:10:52:29 +0900] "GET /project2/event/event_search?search_event=%EB%AC%B4%EB%A3%8C HTTP/1.1" 200 16664
0:0:0:0:0:0:0:1 - - [27/Jan/2022:10:53:23 +0900] "GET /project2/event/event_search?search_event=%EB%AC%B4%EB%A3%8C HTTP/1.1" 200 16664
0:0:0:0:0:0:0:1 - - [27/Jan/2022:10:53:24 +0900] "GET /project2/event/event_search?search_event=%EB%AC%B4%EB%A3%8C HTTP/1.1" 200 16664
0:0:0:0:0:0:0:1 - - [27/Jan/2022:10:53:25 +0900] "GET /project2/event/eventList HTTP/1.1" 200 16271
0:0:0:0:0:0:0:1 - - [27/Jan/2022:10:53:25 +0900] "GET /project2/event/event_date HTTP/1.1" 200 15599
0:0:0:0:0:0:0:1 - - [27/Jan/2022:10:53:26 +0900] "GET /project2/event/event_theEnd HTTP/1.1" 200 15985
0:0:0:0:0:0:0:1 - - [27/Jan/2022:10:53:28 +0900] "GET /project2/event/event_search?search_event=%EC%83%88%ED%95%B4 HTTP/1.1" 200 16746
0:0:0:0:0:0:0:1 - - [27/Jan/2022:10:53:39 +0900] "GET /project2/event/event_search?search_event=%EC%83%88%ED%95%B4 HTTP/1.1" 200 16746
0:0:0:0:0:0:0:1 - - [27/Jan/2022:10:53:58 +0900] "GET /project2/event/event_search?search_event=%ED%95%B4%EC%83%88 HTTP/1.1" 200 16583
0:0:0:0:0:0:0:1 - - [27/Jan/2022:10:54:05 +0900] "GET /project2/event/event_search?search_event=%ED%95%B4%EC%83%88 HTTP/1.1" 200 13101
0:0:0:0:0:0:0:1 - - [27/Jan/2022:10:54:05 +0900] "GET /project2/event/eventList HTTP/1.1" 200 16271
0:0:0:0:0:0:0:1 - - [27/Jan/2022:10:54:05 +0900] "GET /project2/event/event_search?search_event=%ED%95%B4%EC%83%88 HTTP/1.1" 200 13101
0:0:0:0:0:0:0:1 - - [27/Jan/2022:10:54:06 +0900] "GET /project2/event/eventList HTTP/1.1" 200 16271
0:0:0:0:0:0:0:1 - - [27/Jan/2022:10:54:08 +0900] "GET /project2/event/event_search?search_event=%EC%83%88%ED%95%B4 HTTP/1.1" 200 16421
0:0:0:0:0:0:0:1 - - [27/Jan/2022:10:54:09 +0900] "GET /project2/event/event_search?search_event=%EC%83%88%ED%95%B4&nowPage=2 HTTP/1.1" 200 16421
0:0:0:0:0:0:0:1 - - [27/Jan/2022:10:54:37 +0900] "GET /project2/event/event_search?search_event=%EC%83%88%ED%95%B4&nowPage=2 HTTP/1.1" 200 16421
0:0:0:0:0:0:0:1 - - [27/Jan/2022:10:54:40 +0900] "GET /project2 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [27/Jan/2022:10:54:40 +0900] "GET /project2/ HTTP/1.1" 200 14794
0:0:0:0:0:0:0:1 - - [27/Jan/2022:10:54:40 +0900] "GET /project2/homeItemList/product_wish_count/desc HTTP/1.1" 200 456
0:0:0:0:0:0:0:1 - - [27/Jan/2022:10:54:40 +0900] "GET /project2/homeItemList/product_upload/desc HTTP/1.1" 200 456
0:0:0:0:0:0:0:1 - - [27/Jan/2022:10:54:41 +0900] "GET /project2/event/eventList HTTP/1.1" 200 16271
0:0:0:0:0:0:0:1 - - [27/Jan/2022:10:54:50 +0900] "GET /project2/event/eventList?nowPage=3&cntPerPage=4 HTTP/1.1" 200 16271
0:0:0:0:0:0:0:1 - - [27/Jan/2022:10:54:50 +0900] "GET /project2/event/eventList HTTP/1.1" 200 8206
0:0:0:0:0:0:0:1 - - [27/Jan/2022:10:54:50 +0900] "GET /project2/event/eventList HTTP/1.1" 200 8206
0:0:0:0:0:0:0:1 - - [27/Jan/2022:10:54:51 +0900] "GET /project2/event/eventList?nowPage=8&cntPerPage=4 HTTP/1.1" 200 16271
0:0:0:0:0:0:0:1 - - [27/Jan/2022:10:54:53 +0900] "GET /project2/event/eventList?nowPage=9&cntPerPage=4 HTTP/1.1" 200 16271
0:0:0:0:0:0:0:1 - - [27/Jan/2022:10:54:54 +0900] "GET /project2/event/eventList?nowPage=10&cntPerPage=4 HTTP/1.1" 200 15736
0:0:0:0:0:0:0:1 - - [27/Jan/2022:10:54:57 +0900] "GET /project2/event/event_search?search_event=%EC%83%88%ED%95%B4 HTTP/1.1" 200 16421
0:0:0:0:0:0:0:1 - - [27/Jan/2022:10:54:59 +0900] "GET /project2/event/event_search?search_event=%EC%83%88%ED%95%B4&nowPage=2 HTTP/1.1" 200 16421
0:0:0:0:0:0:0:1 - - [27/Jan/2022:10:55:05 +0900] "GET /project2/event/event_theEnd HTTP/1.1" 200 15985
0:0:0:0:0:0:0:1 - - [27/Jan/2022:10:55:07 +0900] "GET /project2/event/event_theEnd?nowPage=5&cntPerPage=4 HTTP/1.1" 200 15985
0:0:0:0:0:0:0:1 - - [27/Jan/2022:10:55:09 +0900] "GET /project2/event/event_date HTTP/1.1" 200 15599
0:0:0:0:0:0:0:1 - - [27/Jan/2022:10:55:10 +0900] "GET /project2/event/event_date?nowPage=1&cntPerPage=4 HTTP/1.1" 200 15599
0:0:0:0:0:0:0:1 - - [27/Jan/2022:10:55:15 +0900] "GET /project2/event/eventList HTTP/1.1" 200 16271
0:0:0:0:0:0:0:1 - - [27/Jan/2022:10:57:45 +0900] "GET /project2 HTTP/1.1" 302 -
